#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
074.jpg,178234,"{}",11,2,"{""name"":""rect"",""x"":289,""y"":315,""width"":58,""height"":56}","{}"
074.jpg,178234,"{}",11,3,"{""name"":""rect"",""x"":362,""y"":265,""width"":51,""height"":71}","{}"
074.jpg,178234,"{}",11,4,"{""name"":""rect"",""x"":97,""y"":308,""width"":66,""height"":70}","{}"
074.jpg,178234,"{}",11,5,"{""name"":""rect"",""x"":11,""y"":284,""width"":73,""height"":18}","{}"
074.jpg,178234,"{}",11,6,"{""name"":""rect"",""x"":20,""y"":48,""width"":46,""height"":31}","{}"
074.jpg,178234,"{}",11,7,"{""name"":""rect"",""x"":13,""y"":104,""width"":55,""height"":46}","{}"
074.jpg,178234,"{}",11,8,"{""name"":""rect"",""x"":8,""y"":183,""width"":52,""height"":25}","{}"
074.jpg,178234,"{}",11,9,"{""name"":""rect"",""x"":372,""y"":477,""width"":39,""height"":63}","{}"
074.jpg,178234,"{}",11,10,"{""name"":""rect"",""x"":82,""y"":469,""width"":59,""height"":39}","{}"
075.jpg,371964,"{}",12,0,"{""name"":""rect"",""x"":96,""y"":41,""width"":94,""height"":99}","{}"
075.jpg,371964,"{}",12,1,"{""name"":""rect"",""x"":445,""y"":45,""width"":90,""height"":100}","{}"
075.jpg,371964,"{}",12,2,"{""name"":""rect"",""x"":96,""y"":192,""width"":86,""height"":84}","{}"
075.jpg,371964,"{}",12,3,"{""name"":""rect"",""x"":622,""y"":342,""width"":89,""height"":86}","{}"
075.jpg,371964,"{}",12,4,"{""name"":""rect"",""x"":87,""y"":362,""width"":110,""height"":37}","{}"
075.jpg,371964,"{}",12,5,"{""name"":""rect"",""x"":52,""y"":449,""width"":98,""height"":75}","{}"
075.jpg,371964,"{}",12,6,"{""name"":""rect"",""x"":175,""y"":585,""width"":58,""height"":47}","{}"
075.jpg,371964,"{}",12,7,"{""name"":""rect"",""x"":275,""y"":667,""width"":72,""height"":92}","{}"
075.jpg,371964,"{}",12,8,"{""name"":""rect"",""x"":74,""y"":669,""width"":89,""height"":90}","{}"
075.jpg,371964,"{}",12,9,"{""name"":""rect"",""x"":613,""y"":703,""width"":66,""height"":20}","{}"
075.jpg,371964,"{}",12,10,"{""name"":""rect"",""x"":188,""y"":996,""width"":104,""height"":65}","{}"
075.jpg,371964,"{}",12,11,"{""name"":""rect"",""x"":86,""y"":1014,""width"":49,""height"":40}","{}"
076.jpg,169194,"{}",10,0,"{""name"":""rect"",""x"":352,""y"":55,""width"":89,""height"":127}","{}"
076.jpg,169194,"{}",10,1,"{""name"":""rect"",""x"":1,""y"":55,""width"":76,""height"":153}","{}"
076.jpg,169194,"{}",10,2,"{""name"":""rect"",""x"":340,""y"":316,""width"":72,""height"":44}","{}"
076.jpg,169194,"{}",10,3,"{""name"":""rect"",""x"":355,""y"":394,""width"":56,""height"":55}","{}"
076.jpg,169194,"{}",10,4,"{""name"":""rect"",""x"":5,""y"":322,""width"":71,""height"":129}","{}"
076.jpg,169194,"{}",10,5,"{""name"":""rect"",""x"":134,""y"":310,""width"":13,""height"":34}","{}"
076.jpg,169194,"{}",10,6,"{""name"":""rect"",""x"":390,""y"":530,""width"":58,""height"":133}","{}"
076.jpg,169194,"{}",10,7,"{""name"":""rect"",""x"":164,""y"":572,""width"":82,""height"":55}","{}"
076.jpg,169194,"{}",10,8,"{""name"":""rect"",""x"":4,""y"":512,""width"":56,""height"":35}","{}"
076.jpg,169194,"{}",10,9,"{""name"":""rect"",""x"":4,""y"":649,""width"":14,""height"":38}","{}"
077.jpg,325714,"{}",13,0,"{""name"":""rect"",""x"":553,""y"":39,""width"":141,""height"":123}","{}"
077.jpg,325714,"{}",13,1,"{""name"":""rect"",""x"":338,""y"":24,""width"":169,""height"":130}","{}"
077.jpg,325714,"{}",13,2,"{""name"":""rect"",""x"":257,""y"":64,""width"":51,""height"":50}","{}"
077.jpg,325714,"{}",13,3,"{""name"":""rect"",""x"":51,""y"":39,""width"":108,""height"":111}","{}"
077.jpg,325714,"{}",13,4,"{""name"":""rect"",""x"":44,""y"":235,""width"":85,""height"":101}","{}"
077.jpg,325714,"{}",13,5,"{""name"":""rect"",""x"":580,""y"":459,""width"":68,""height"":86}","{}"
077.jpg,325714,"{}",13,6,"{""name"":""rect"",""x"":366,""y"":431,""width"":49,""height"":72}","{}"
077.jpg,325714,"{}",13,7,"{""name"":""rect"",""x"":29,""y"":442,""width"":67,""height"":72}","{}"
077.jpg,325714,"{}",13,8,"{""name"":""rect"",""x"":607,""y"":749,""width"":96,""height"":99}","{}"
077.jpg,325714,"{}",13,9,"{""name"":""rect"",""x"":465,""y"":758,""width"":113,""height"":86}","{}"
077.jpg,325714,"{}",13,10,"{""name"":""rect"",""x"":174,""y"":761,""width"":83,""height"":43}","{}"
077.jpg,325714,"{}",13,11,"{""name"":""rect"",""x"":40,""y"":739,""width"":101,""height"":97}","{}"
077.jpg,325714,"{}",13,12,"{""name"":""rect"",""x"":33,""y"":979,""width"":111,""height"":106}","{}"
078.jpg,152145,"{}",5,0,"{""name"":""rect"",""x"":361,""y"":64,""width"":82,""height"":30}","{}"
078.jpg,152145,"{}",5,1,"{""name"":""rect"",""x"":181,""y"":109,""width"":39,""height"":168}","{}"
078.jpg,152145,"{}",5,2,"{""name"":""rect"",""x"":12,""y"":70,""width"":34,""height"":221}","{}"
078.jpg,152145,"{}",5,3,"{""name"":""rect"",""x"":344,""y"":423,""width"":32,""height"":37}","{}"
078.jpg,152145,"{}",5,4,"{""name"":""rect"",""x"":180,""y"":648,""width"":49,""height"":30}","{}"
079.jpg,229314,"{}",5,0,"{""name"":""rect"",""x"":416,""y"":86,""width"":36,""height"":21}","{}"
079.jpg,229314,"{}",5,1,"{""name"":""rect"",""x"":191,""y"":150,""width"":23,""height"":18}","{}"
079.jpg,229314,"{}",5,2,"{""name"":""rect"",""x"":237,""y"":285,""width"":26,""height"":82}","{}"
079.jpg,229314,"{}",5,3,"{""name"":""rect"",""x"":374,""y"":696,""width"":53,""height"":34}","{}"
079.jpg,229314,"{}",5,4,"{""name"":""rect"",""x"":193,""y"":649,""width"":52,""height"":20}","{}"
080.jpg,489029,"{}",11,0,"{""name"":""rect"",""x"":627,""y"":97,""width"":92,""height"":77}","{}"
080.jpg,489029,"{}",11,1,"{""name"":""rect"",""x"":654,""y"":259,""width"":78,""height"":73}","{}"
080.jpg,489029,"{}",11,2,"{""name"":""rect"",""x"":220,""y"":74,""width"":90,""height"":90}","{}"
080.jpg,489029,"{}",11,3,"{""name"":""rect"",""x"":58,""y"":88,""width"":105,""height"":126}","{}"
080.jpg,489029,"{}",11,4,"{""name"":""rect"",""x"":619,""y"":508,""width"":98,""height"":98}","{}"
080.jpg,489029,"{}",11,5,"{""name"":""rect"",""x"":68,""y"":516,""width"":111,""height"":56}","{}"
080.jpg,489029,"{}",11,6,"{""name"":""rect"",""x"":646,""y"":820,""width"":78,""height"":56}","{}"
080.jpg,489029,"{}",11,7,"{""name"":""rect"",""x"":365,""y"":808,""width"":123,""height"":78}","{}"
080.jpg,489029,"{}",11,8,"{""name"":""rect"",""x"":344,""y"":1070,""width"":78,""height"":62}","{}"
080.jpg,489029,"{}",11,9,"{""name"":""rect"",""x"":215,""y"":808,""width"":106,""height"":90}","{}"
080.jpg,489029,"{}",11,10,"{""name"":""rect"",""x"":61,""y"":814,""width"":93,""height"":89}","{}"
081.jpg,473971,"{}",15,0,"{""name"":""rect"",""x"":546,""y"":81,""width"":150,""height"":121}","{}"
081.jpg,473971,"{}",15,1,"{""name"":""rect"",""x"":387,""y"":62,""width"":73,""height"":64}","{}"
081.jpg,473971,"{}",15,2,"{""name"":""rect"",""x"":219,""y"":80,""width"":92,""height"":85}","{}"
081.jpg,473971,"{}",15,3,"{""name"":""rect"",""x"":52,""y"":78,""width"":131,""height"":109}","{}"
081.jpg,473971,"{}",15,4,"{""name"":""rect"",""x"":541,""y"":382,""width"":164,""height"":130}","{}"
081.jpg,473971,"{}",15,5,"{""name"":""rect"",""x"":558,""y"":566,""width"":139,""height"":123}","{}"
081.jpg,473971,"{}",15,6,"{""name"":""rect"",""x"":32,""y"":393,""width"":135,""height"":103}","{}"
081.jpg,473971,"{}",15,7,"{""name"":""rect"",""x"":23,""y"":568,""width"":149,""height"":129}","{}"
081.jpg,473971,"{}",15,8,"{""name"":""rect"",""x"":517,""y"":768,""width"":164,""height"":135}","{}"
081.jpg,473971,"{}",15,9,"{""name"":""rect"",""x"":345,""y"":783,""width"":130,""height"":99}","{}"
081.jpg,473971,"{}",15,10,"{""name"":""rect"",""x"":247,""y"":802,""width"":66,""height"":53}","{}"
081.jpg,473971,"{}",15,11,"{""name"":""rect"",""x"":133,""y"":776,""width"":65,""height"":58}","{}"
081.jpg,473971,"{}",15,12,"{""name"":""rect"",""x"":111,""y"":1056,""width"":101,""height"":84}","{}"
081.jpg,473971,"{}",15,13,"{""name"":""rect"",""x"":8,""y"":1057,""width"":72,""height"":85}","{}"
081.jpg,473971,"{}",15,14,"{""name"":""rect"",""x"":12,""y"":784,""width"":72,""height"":65}","{}"
082.jpg,299294,"{}",2,0,"{""name"":""rect"",""x"":41,""y"":12,""width"":665,""height"":293}","{}"
082.jpg,299294,"{}",2,1,"{""name"":""rect"",""x"":210,""y"":1032,""width"":351,""height"":67}","{}"
083.jpg,206398,"{}",12,0,"{""name"":""rect"",""x"":352,""y"":88,""width"":98,""height"":49}","{}"
083.jpg,206398,"{}",12,1,"{""name"":""rect"",""x"":12,""y"":29,""width"":58,""height"":68}","{}"
083.jpg,206398,"{}",12,2,"{""name"":""rect"",""x"":17,""y"":122,""width"":53,""height"":77}","{}"
083.jpg,206398,"{}",12,3,"{""name"":""rect"",""x"":400,""y"":256,""width"":47,""height"":20}","{}"
083.jpg,206398,"{}",12,4,"{""name"":""rect"",""x"":394,""y"":323,""width"":54,""height"":83}","{}"
083.jpg,206398,"{}",12,5,"{""name"":""rect"",""x"":227,""y"":228,""width"":59,""height"":84}","{}"
083.jpg,206398,"{}",12,6,"{""name"":""rect"",""x"":165,""y"":229,""width"":51,""height"":76}","{}"
083.jpg,206398,"{}",12,7,"{""name"":""rect"",""x"":92,""y"":230,""width"":52,""height"":84}","{}"
083.jpg,206398,"{}",12,8,"{""name"":""rect"",""x"":32,""y"":238,""width"":44,""height"":73}","{}"
083.jpg,206398,"{}",12,9,"{""name"":""rect"",""x"":335,""y"":461,""width"":105,""height"":79}","{}"
083.jpg,206398,"{}",12,10,"{""name"":""rect"",""x"":337,""y"":621,""width"":102,""height"":52}","{}"
083.jpg,206398,"{}",12,11,"{""name"":""rect"",""x"":0,""y"":542,""width"":65,""height"":106}","{}"
084.jpg,398519,"{}",3,0,"{""name"":""rect"",""x"":474,""y"":1031,""width"":96,""height"":106}","{}"
084.jpg,398519,"{}",3,1,"{""name"":""rect"",""x"":155,""y"":65,""width"":64,""height"":46}","{}"
084.jpg,398519,"{}",3,2,"{""name"":""rect"",""x"":613,""y"":106,""width"":119,""height"":206}","{}"
085.jpg,519452,"{}",5,0,"{""name"":""rect"",""x"":628,""y"":47,""width"":118,""height"":88}","{}"
085.jpg,519452,"{}",5,1,"{""name"":""rect"",""x"":46,""y"":240,""width"":77,""height"":62}","{}"
085.jpg,519452,"{}",5,2,"{""name"":""rect"",""x"":599,""y"":457,""width"":135,""height"":81}","{}"
085.jpg,519452,"{}",5,3,"{""name"":""rect"",""x"":640,""y"":958,""width"":111,""height"":130}","{}"
085.jpg,519452,"{}",5,4,"{""name"":""rect"",""x"":62,""y"":974,""width"":126,""height"":118}","{}"
086.jpg,256227,"{}",12,0,"{""name"":""rect"",""x"":522,""y"":102,""width"":182,""height"":109}","{}"
086.jpg,256227,"{}",12,1,"{""name"":""rect"",""x"":39,""y"":237,""width"":191,""height"":132}","{}"
086.jpg,256227,"{}",12,2,"{""name"":""rect"",""x"":443,""y"":484,""width"":57,""height"":65}","{}"
086.jpg,256227,"{}",12,3,"{""name"":""rect"",""x"":349,""y"":478,""width"":70,""height"":78}","{}"
086.jpg,256227,"{}",12,4,"{""name"":""rect"",""x"":323,""y"":565,""width"":22,""height"":40}","{}"
086.jpg,256227,"{}",12,5,"{""name"":""rect"",""x"":245,""y"":477,""width"":40,""height"":55}","{}"
086.jpg,256227,"{}",12,6,"{""name"":""rect"",""x"":78,""y"":479,""width"":102,""height"":20}","{}"
086.jpg,256227,"{}",12,7,"{""name"":""rect"",""x"":63,""y"":744,""width"":93,""height"":44}","{}"
086.jpg,256227,"{}",12,8,"{""name"":""rect"",""x"":199,""y"":746,""width"":74,""height"":35}","{}"
086.jpg,256227,"{}",12,9,"{""name"":""rect"",""x"":221,""y"":1005,""width"":37,""height"":44}","{}"
086.jpg,256227,"{}",12,10,"{""name"":""rect"",""x"":343,""y"":746,""width"":110,""height"":46}","{}"
086.jpg,256227,"{}",12,11,"{""name"":""rect"",""x"":568,""y"":477,""width"":27,""height"":33}","{}"
087.jpg,424560,"{}",4,0,"{""name"":""rect"",""x"":683,""y"":543,""width"":52,""height"":31}","{}"
087.jpg,424560,"{}",4,1,"{""name"":""rect"",""x"":496,""y"":842,""width"":42,""height"":53}","{}"
087.jpg,424560,"{}",4,2,"{""name"":""rect"",""x"":662,""y"":1060,""width"":74,""height"":70}","{}"
087.jpg,424560,"{}",4,3,"{""name"":""rect"",""x"":68,""y"":1074,""width"":93,""height"":61}","{}"
088.jpg,173818,"{}",12,0,"{""name"":""rect"",""x"":361,""y"":92,""width"":57,""height"":90}","{}"
088.jpg,173818,"{}",12,1,"{""name"":""rect"",""x"":201,""y"":63,""width"":51,""height"":14}","{}"
088.jpg,173818,"{}",12,2,"{""name"":""rect"",""x"":30,""y"":52,""width"":60,""height"":164}","{}"
088.jpg,173818,"{}",12,3,"{""name"":""rect"",""x"":386,""y"":308,""width"":51,""height"":79}","{}"
088.jpg,173818,"{}",12,4,"{""name"":""rect"",""x"":381,""y"":424,""width"":53,""height"":95}","{}"
088.jpg,173818,"{}",12,5,"{""name"":""rect"",""x"":20,""y"":454,""width"":61,""height"":53}","{}"
088.jpg,173818,"{}",12,6,"{""name"":""rect"",""x"":343,""y"":562,""width"":63,""height"":109}","{}"
088.jpg,173818,"{}",12,7,"{""name"":""rect"",""x"":79,""y"":589,""width"":58,""height"":35}","{}"
088.jpg,173818,"{}",12,8,"{""name"":""rect"",""x"":23,""y"":562,""width"":36,""height"":98}","{}"
088.jpg,173818,"{}",12,9,"{""name"":""rect"",""x"":146,""y"":349,""width"":30,""height"":43}","{}"
088.jpg,173818,"{}",12,10,"{""name"":""rect"",""x"":20,""y"":358,""width"":31,""height"":53}","{}"
088.jpg,173818,"{}",12,11,"{""name"":""rect"",""x"":57,""y"":352,""width"":40,""height"":53}","{}"
089.jpg,373770,"{}",12,0,"{""name"":""rect"",""x"":592,""y"":77,""width"":97,""height"":102}","{}"
089.jpg,373770,"{}",12,1,"{""name"":""rect"",""x"":260,""y"":121,""width"":62,""height"":52}","{}"
089.jpg,373770,"{}",12,2,"{""name"":""rect"",""x"":345,""y"":146,""width"":31,""height"":23}","{}"
089.jpg,373770,"{}",12,3,"{""name"":""rect"",""x"":31,""y"":85,""width"":117,""height"":115}","{}"
089.jpg,373770,"{}",12,4,"{""name"":""rect"",""x"":33,""y"":275,""width"":95,""height"":80}","{}"
089.jpg,373770,"{}",12,5,"{""name"":""rect"",""x"":98,""y"":470,""width"":86,""height"":56}","{}"
089.jpg,373770,"{}",12,6,"{""name"":""rect"",""x"":306,""y"":471,""width"":141,""height"":62}","{}"
089.jpg,373770,"{}",12,7,"{""name"":""rect"",""x"":531,""y"":464,""width"":154,""height"":77}","{}"
089.jpg,373770,"{}",12,8,"{""name"":""rect"",""x"":82,""y"":784,""width"":179,""height"":135}","{}"
089.jpg,373770,"{}",12,9,"{""name"":""rect"",""x"":598,""y"":791,""width"":72,""height"":82}","{}"
089.jpg,373770,"{}",12,10,"{""name"":""rect"",""x"":582,""y"":1100,""width"":44,""height"":34}","{}"
089.jpg,373770,"{}",12,11,"{""name"":""rect"",""x"":12,""y"":988,""width"":86,""height"":131}","{}"
090.jpg,335731,"{}",10,0,"{""name"":""rect"",""x"":583,""y"":97,""width"":125,""height"":103}","{}"
090.jpg,335731,"{}",10,1,"{""name"":""rect"",""x"":75,""y"":107,""width"":177,""height"":161}","{}"
090.jpg,335731,"{}",10,2,"{""name"":""rect"",""x"":631,""y"":502,""width"":63,""height"":69}","{}"
090.jpg,335731,"{}",10,3,"{""name"":""rect"",""x"":616,""y"":730,""width"":91,""height"":35}","{}"
090.jpg,335731,"{}",10,4,"{""name"":""rect"",""x"":475,""y"":530,""width"":106,""height"":72}","{}"
090.jpg,335731,"{}",10,5,"{""name"":""rect"",""x"":484,""y"":678,""width"":96,""height"":86}","{}"
090.jpg,335731,"{}",10,6,"{""name"":""rect"",""x"":217,""y"":637,""width"":115,""height"":136}","{}"
090.jpg,335731,"{}",10,7,"{""name"":""rect"",""x"":63,""y"":715,""width"":103,""height"":51}","{}"
090.jpg,335731,"{}",10,8,"{""name"":""rect"",""x"":568,""y"":904,""width"":149,""height"":98}","{}"
090.jpg,335731,"{}",10,9,"{""name"":""rect"",""x"":50,""y"":860,""width"":174,""height"":184}","{}"
091.jpg,420981,"{}",13,0,"{""name"":""rect"",""x"":40,""y"":14,""width"":97,""height"":82}","{}"
091.jpg,420981,"{}",13,1,"{""name"":""rect"",""x"":172,""y"":12,""width"":84,""height"":91}","{}"
091.jpg,420981,"{}",13,2,"{""name"":""rect"",""x"":174,""y"":383,""width"":83,""height"":46}","{}"
091.jpg,420981,"{}",13,3,"{""name"":""rect"",""x"":80,""y"":350,""width"":51,""height"":27}","{}"
091.jpg,420981,"{}",13,4,"{""name"":""rect"",""x"":29,""y"":496,""width"":65,""height"":74}","{}"
091.jpg,420981,"{}",13,5,"{""name"":""rect"",""x"":177,""y"":502,""width"":81,""height"":110}","{}"
091.jpg,420981,"{}",13,6,"{""name"":""rect"",""x"":27,""y"":598,""width"":44,""height"":26}","{}"
091.jpg,420981,"{}",13,7,"{""name"":""rect"",""x"":23,""y"":639,""width"":52,""height"":69}","{}"
091.jpg,420981,"{}",13,8,"{""name"":""rect"",""x"":198,""y"":659,""width"":66,""height"":26}","{}"
091.jpg,420981,"{}",13,9,"{""name"":""rect"",""x"":294,""y"":525,""width"":94,""height"":90}","{}"
091.jpg,420981,"{}",13,10,"{""name"":""rect"",""x"":890,""y"":174,""width"":107,""height"":79}","{}"
091.jpg,420981,"{}",13,11,"{""name"":""rect"",""x"":905,""y"":256,""width"":78,""height"":115}","{}"
091.jpg,420981,"{}",13,12,"{""name"":""rect"",""x"":770,""y"":616,""width"":107,""height"":91}","{}"
092.jpg,342736,"{}",10,0,"{""name"":""rect"",""x"":17,""y"":28,""width"":100,""height"":131}","{}"
092.jpg,342736,"{}",10,1,"{""name"":""rect"",""x"":461,""y"":112,""width"":74,""height"":39}","{}"
092.jpg,342736,"{}",10,2,"{""name"":""rect"",""x"":224,""y"":216,""width"":87,""height"":120}","{}"
092.jpg,342736,"{}",10,3,"{""name"":""rect"",""x"":6,""y"":321,""width"":77,""height"":112}","{}"
092.jpg,342736,"{}",10,4,"{""name"":""rect"",""x"":471,""y"":427,""width"":68,""height"":195}","{}"
092.jpg,342736,"{}",10,5,"{""name"":""rect"",""x"":215,""y"":465,""width"":61,""height"":81}","{}"
092.jpg,342736,"{}",10,6,"{""name"":""rect"",""x"":44,""y"":495,""width"":54,""height"":78}","{}"
092.jpg,342736,"{}",10,7,"{""name"":""rect"",""x"":293,""y"":713,""width"":76,""height"":72}","{}"
092.jpg,342736,"{}",10,8,"{""name"":""rect"",""x"":54,""y"":657,""width"":85,""height"":71}","{}"
092.jpg,342736,"{}",10,9,"{""name"":""rect"",""x"":377,""y"":819,""width"":35,""height"":37}","{}"
093.jpg,527007,"{}",17,0,"{""name"":""rect"",""x"":685,""y"":51,""width"":74,""height"":72}","{}"
093.jpg,527007,"{}",17,1,"{""name"":""rect"",""x"":575,""y"":100,""width"":89,""height"":86}","{}"
093.jpg,527007,"{}",17,2,"{""name"":""rect"",""x"":424,""y"":33,""width"":124,""height"":91}","{}"
093.jpg,527007,"{}",17,3,"{""name"":""rect"",""x"":173,""y"":44,""width"":123,""height"":77}","{}"
093.jpg,527007,"{}",17,4,"{""name"":""rect"",""x"":66,""y"":155,""width"":112,""height"":75}","{}"
093.jpg,527007,"{}",17,5,"{""name"":""rect"",""x"":627,""y"":371,""width"":145,""height"":110}","{}"
093.jpg,527007,"{}",17,6,"{""name"":""rect"",""x"":328,""y"":386,""width"":142,""height"":102}","{}"
093.jpg,527007,"{}",17,7,"{""name"":""rect"",""x"":179,""y"":385,""width"":119,""height"":110}","{}"
093.jpg,527007,"{}",17,8,"{""name"":""rect"",""x"":75,""y"":391,""width"":64,""height"":51}","{}"
093.jpg,527007,"{}",17,9,"{""name"":""rect"",""x"":622,""y"":747,""width"":145,""height"":146}","{}"
093.jpg,527007,"{}",17,10,"{""name"":""rect"",""x"":669,""y"":954,""width"":103,""height"":60}","{}"
093.jpg,527007,"{}",17,11,"{""name"":""rect"",""x"":512,""y"":748,""width"":74,""height"":53}","{}"
093.jpg,527007,"{}",17,12,"{""name"":""rect"",""x"":460,""y"":912,""width"":75,""height"":47}","{}"
093.jpg,527007,"{}",17,13,"{""name"":""rect"",""x"":243,""y"":754,""width"":151,""height"":91}","{}"
093.jpg,527007,"{}",17,14,"{""name"":""rect"",""x"":65,""y"":752,""width"":157,""height"":95}","{}"
093.jpg,527007,"{}",17,15,"{""name"":""rect"",""x"":79,""y"":889,""width"":128,""height"":118}","{}"
093.jpg,527007,"{}",17,16,"{""name"":""rect"",""x"":76,""y"":1038,""width"":138,""height"":81}","{}"
094.jpg,392338,"{}",17,0,"{""name"":""rect"",""x"":581,""y"":38,""width"":109,""height"":100}","{}"
094.jpg,392338,"{}",17,1,"{""name"":""rect"",""x"":183,""y"":37,""width"":137,""height"":101}","{}"
094.jpg,392338,"{}",17,2,"{""name"":""rect"",""x"":34,""y"":36,""width"":126,""height"":126}","{}"
094.jpg,392338,"{}",17,3,"{""name"":""rect"",""x"":596,""y"":413,""width"":107,""height"":112}","{}"
094.jpg,392338,"{}",17,4,"{""name"":""rect"",""x"":294,""y"":377,""width"":130,""height"":71}","{}"
094.jpg,392338,"{}",17,5,"{""name"":""rect"",""x"":446,""y"":377,""width"":28,""height"":34}","{}"
094.jpg,392338,"{}",17,6,"{""name"":""rect"",""x"":34,""y"":428,""width"":119,""height"":106}","{}"
094.jpg,392338,"{}",17,7,"{""name"":""rect"",""x"":627,""y"":633,""width"":63,""height"":79}","{}"
094.jpg,392338,"{}",17,8,"{""name"":""rect"",""x"":602,""y"":988,""width"":84,""height"":72}","{}"
094.jpg,392338,"{}",17,9,"{""name"":""rect"",""x"":599,""y"":727,""width"":16,""height"":20}","{}"
094.jpg,392338,"{}",17,10,"{""name"":""rect"",""x"":356,""y"":627,""width"":121,""height"":100}","{}"
094.jpg,392338,"{}",17,11,"{""name"":""rect"",""x"":224,""y"":642,""width"":105,""height"":83}","{}"
094.jpg,392338,"{}",17,12,"{""name"":""rect"",""x"":361,""y"":994,""width"":126,""height"":60}","{}"
094.jpg,392338,"{}",17,13,"{""name"":""rect"",""x"":232,""y"":996,""width"":99,""height"":67}","{}"
094.jpg,392338,"{}",17,14,"{""name"":""rect"",""x"":24,""y"":644,""width"":153,""height"":117}","{}"
094.jpg,392338,"{}",17,15,"{""name"":""rect"",""x"":42,""y"":1042,""width"":60,""height"":24}","{}"
094.jpg,392338,"{}",17,16,"{""name"":""rect"",""x"":121,""y"":1005,""width"":44,""height"":36}","{}"
095.jpg,487662,"{}",7,0,"{""name"":""rect"",""x"":610,""y"":61,""width"":114,""height"":139}","{}"
095.jpg,487662,"{}",7,1,"{""name"":""rect"",""x"":627,""y"":405,""width"":99,""height"":95}","{}"
095.jpg,487662,"{}",7,2,"{""name"":""rect"",""x"":290,""y"":381,""width"":125,""height"":135}","{}"
095.jpg,487662,"{}",7,3,"{""name"":""rect"",""x"":17,""y"":406,""width"":117,""height"":114}","{}"
095.jpg,487662,"{}",7,4,"{""name"":""rect"",""x"":609,""y"":663,""width"":110,""height"":105}","{}"
095.jpg,487662,"{}",7,5,"{""name"":""rect"",""x"":53,""y"":696,""width"":122,""height"":72}","{}"
095.jpg,487662,"{}",7,6,"{""name"":""rect"",""x"":33,""y"":809,""width"":111,""height"":113}","{}"
096.jpg,479155,"{}",9,0,"{""name"":""rect"",""x"":639,""y"":72,""width"":95,""height"":95}","{}"
096.jpg,479155,"{}",9,1,"{""name"":""rect"",""x"":509,""y"":74,""width"":89,""height"":95}","{}"
096.jpg,479155,"{}",9,2,"{""name"":""rect"",""x"":416,""y"":106,""width"":64,""height"":49}","{}"
096.jpg,479155,"{}",9,3,"{""name"":""rect"",""x"":334,""y"":86,""width"":62,""height"":44}","{}"
096.jpg,479155,"{}",9,4,"{""name"":""rect"",""x"":245,""y"":88,""width"":60,""height"":44}","{}"
096.jpg,479155,"{}",9,5,"{""name"":""rect"",""x"":105,""y"":58,""width"":109,""height"":93}","{}"
096.jpg,479155,"{}",9,6,"{""name"":""rect"",""x"":683,""y"":378,""width"":27,""height"":40}","{}"
096.jpg,479155,"{}",9,7,"{""name"":""rect"",""x"":671,""y"":626,""width"":54,""height"":27}","{}"
096.jpg,479155,"{}",9,8,"{""name"":""rect"",""x"":138,""y"":611,""width"":50,""height"":36}","{}"
097.jpg,314294,"{}",2,0,"{""name"":""rect"",""x"":495,""y"":153,""width"":42,""height"":63}","{}"
097.jpg,314294,"{}",2,1,"{""name"":""rect"",""x"":40,""y"":535,""width"":57,""height"":59}","{}"
098.jpg,162176,"{}",2,0,"{""name"":""rect"",""x"":55,""y"":42,""width"":345,""height"":99}","{}"
098.jpg,162176,"{}",2,1,"{""name"":""rect"",""x"":7,""y"":181,""width"":282,""height"":38}","{}"
099.jpg,378450,"{}",12,0,"{""name"":""rect"",""x"":570,""y"":41,""width"":126,""height"":86}","{}"
099.jpg,378450,"{}",12,1,"{""name"":""rect"",""x"":417,""y"":26,""width"":124,""height"":111}","{}"
099.jpg,378450,"{}",12,2,"{""name"":""rect"",""x"":512,""y"":387,""width"":180,""height"":68}","{}"
099.jpg,378450,"{}",12,3,"{""name"":""rect"",""x"":396,""y"":383,""width"":47,""height"":27}","{}"
099.jpg,378450,"{}",12,4,"{""name"":""rect"",""x"":586,""y"":761,""width"":105,""height"":66}","{}"
099.jpg,378450,"{}",12,5,"{""name"":""rect"",""x"":62,""y"":781,""width"":106,""height"":62}","{}"
099.jpg,378450,"{}",12,6,"{""name"":""rect"",""x"":259,""y"":385,""width"":83,""height"":69}","{}"
099.jpg,378450,"{}",12,7,"{""name"":""rect"",""x"":68,""y"":402,""width"":38,""height"":40}","{}"
099.jpg,378450,"{}",12,8,"{""name"":""rect"",""x"":27,""y"":55,""width"":130,""height"":84}","{}"
099.jpg,378450,"{}",12,9,"{""name"":""rect"",""x"":178,""y"":40,""width"":95,""height"":71}","{}"
099.jpg,378450,"{}",12,10,"{""name"":""rect"",""x"":310,""y"":36,""width"":72,""height"":61}","{}"
099.jpg,378450,"{}",12,11,"{""name"":""rect"",""x"":417,""y"":167,""width"":75,""height"":116}","{}"
100.jpg,352985,"{}",6,0,"{""name"":""rect"",""x"":455,""y"":166,""width"":103,""height"":85}","{}"
100.jpg,352985,"{}",6,1,"{""name"":""rect"",""x"":48,""y"":410,""width"":57,""height"":28}","{}"
100.jpg,352985,"{}",6,2,"{""name"":""rect"",""x"":61,""y"":995,""width"":20,""height"":73}","{}"
